"symbol"	"log2fc"	"pv"	"fdr"	"sv"	"dataset_id"	"dataset_annot"
"Slc22a26"	-0.19068225	0.0294	0.79103735	-1.53165266958784	"GSE70302"	"il1a_spinal_cord"
"Clcf1"	-0.1907965	0.0137	0.70411769	-1.86327943284359	"GSE70302"	"il1a_spinal_cord"
"Apoc4-apoc2///Apoc2"	-0.1908475	0.0192	0.73521608	-1.71669877129645	"GSE70302"	"il1a_spinal_cord"
"Olfr901"	-0.191086	0.0328	0.79849901	-1.48412615628832	"GSE70302"	"il1a_spinal_cord"
"Clec4b1"	-0.19125025	0.00541	0.56022127	-2.26680273489343	"GSE70302"	"il1a_spinal_cord"
"Olfr237-ps1"	-0.191566	0.00844	0.63091824	-2.07365755337434	"GSE70302"	"il1a_spinal_cord"
"Wdr83"	-0.1933015	0.00363	0.48913151	-2.44009337496389	"GSE70302"	"il1a_spinal_cord"
"Tbx21"	-0.19458075	0.0448	0.83288572	-1.34872198600186	"GSE70302"	"il1a_spinal_cord"
"LOC102633149///9430053O09Rik"	-0.1945985	0.0126	0.69485974	-1.89962945488244	"GSE70302"	"il1a_spinal_cord"
"Nt5e"	-0.19462675	0.0227	0.75593928	-1.64397414280688	"GSE70302"	"il1a_spinal_cord"
"Gm10554"	-0.19514975	0.0223	0.75124858	-1.65169513695184	"GSE70302"	"il1a_spinal_cord"
"Cyyr1"	-0.195601	0.0274	0.78191005	-1.56224943717961	"GSE70302"	"il1a_spinal_cord"
"Tmod3"	-0.1957485	0.0116	0.68096306	-1.93554201077308	"GSE70302"	"il1a_spinal_cord"
"Lce1g"	-0.19603875	0.0308	0.79849901	-1.51144928349956	"GSE70302"	"il1a_spinal_cord"
"Mxra8"	-0.196086	0.0123	0.68864612	-1.9100948885606	"GSE70302"	"il1a_spinal_cord"
"Tmem173"	-0.1962745	0.00645	0.58081379	-2.19044028536473	"GSE70302"	"il1a_spinal_cord"
"Siglece"	-0.19631375	0.0456	0.83457462	-1.34103515733556	"GSE70302"	"il1a_spinal_cord"
"Ildr2"	-0.19633275	0.0207	0.73885381	-1.68402965454308	"GSE70302"	"il1a_spinal_cord"
"Ms4a1"	-0.19672025	0.00566	0.56022127	-2.24718356881173	"GSE70302"	"il1a_spinal_cord"
"Bmp4"	-0.196742	0.0218	0.74692346	-1.6615435063954	"GSE70302"	"il1a_spinal_cord"
"Mela///Kcnma1"	-0.19751	0.0271	0.78025133	-1.56703070912559	"GSE70302"	"il1a_spinal_cord"
"Sat1"	-0.19764525	0.00559	0.56022127	-2.25258819211358	"GSE70302"	"il1a_spinal_cord"
"Pik3r5"	-0.19780125	0.0249	0.77505531	-1.60380065290426	"GSE70302"	"il1a_spinal_cord"
"Flot1"	-0.1980905	0.00318	0.47417549	-2.49757288001557	"GSE70302"	"il1a_spinal_cord"
"Ctse"	-0.19857075	0.0109	0.67831697	-1.96257350205938	"GSE70302"	"il1a_spinal_cord"
"Car5b"	-0.19876125	0.0137	0.70447593	-1.86327943284359	"GSE70302"	"il1a_spinal_cord"
"Olfr266"	-0.1990605	0.0133	0.70157283	-1.87614835903291	"GSE70302"	"il1a_spinal_cord"
"Tmem92"	-0.19906175	0.0183	0.72470346	-1.73754891026957	"GSE70302"	"il1a_spinal_cord"
"Mettl20"	-0.19961925	0.0265	0.77965356	-1.57675412606319	"GSE70302"	"il1a_spinal_cord"
"Spem1"	-0.20193575	0.0442	0.83103967	-1.35457773065091	"GSE70302"	"il1a_spinal_cord"
"Olfr748"	-0.2022435	0.0181	0.72470346	-1.74232142513082	"GSE70302"	"il1a_spinal_cord"
"Lrr1"	-0.20225375	0.0306	0.79849901	-1.51427857351842	"GSE70302"	"il1a_spinal_cord"
"Klf5"	-0.2026345	0.00697	0.59518918	-2.15676722190199	"GSE70302"	"il1a_spinal_cord"
"Krtap1-4"	-0.202679	0.0243	0.76818478	-1.61439372640169	"GSE70302"	"il1a_spinal_cord"
"Pappa"	-0.20268525	0.00257	0.44789751	-2.59006687666871	"GSE70302"	"il1a_spinal_cord"
"Sulf1"	-0.20299075	0.00422	0.53254242	-2.37468754903833	"GSE70302"	"il1a_spinal_cord"
"Guca2a"	-0.20299425	0.0195	0.73521608	-1.70996538863748	"GSE70302"	"il1a_spinal_cord"
"Anxa8"	-0.20306025	0.0452	0.83430185	-1.34486156518862	"GSE70302"	"il1a_spinal_cord"
"Ephx2"	-0.20325875	0.0274	0.78191005	-1.56224943717961	"GSE70302"	"il1a_spinal_cord"
"Try5"	-0.20338375	0.0296	0.79210617	-1.52870828894106	"GSE70302"	"il1a_spinal_cord"
"Zfp36"	-0.2041005	0.0118	0.68096306	-1.92811799269387	"GSE70302"	"il1a_spinal_cord"
"Npl"	-0.20476625	0.0158	0.71463289	-1.80134291304558	"GSE70302"	"il1a_spinal_cord"
"Hnrnpc"	-0.20484125	0.0371	0.81541735	-1.43062609038495	"GSE70302"	"il1a_spinal_cord"
"Csf2rb2"	-0.20531575	0.0228	0.75685872	-1.64206515299955	"GSE70302"	"il1a_spinal_cord"
"Rad21l"	-0.207773	0.00605	0.56776323	-2.21824462534753	"GSE70302"	"il1a_spinal_cord"
"Slco6b1"	-0.20892425	0.00199	0.40297221	-2.70114692359029	"GSE70302"	"il1a_spinal_cord"
"Il1rl2"	-0.20973	0.044	0.83103967	-1.35654732351381	"GSE70302"	"il1a_spinal_cord"
"Tlr6"	-0.210037	0.00837	0.63091824	-2.07727454200674	"GSE70302"	"il1a_spinal_cord"
"B4galt1"	-0.2102095	0.0117	0.68096306	-1.93181413825384	"GSE70302"	"il1a_spinal_cord"
"Ddr2"	-0.21057575	0.00887	0.63999898	-2.05207638016827	"GSE70302"	"il1a_spinal_cord"
"F420014N23Rik"	-0.21059125	0.039	0.82353355	-1.4089353929735	"GSE70302"	"il1a_spinal_cord"
"Efcab7"	-0.21181325	0.00847	0.63091824	-2.07211658966929	"GSE70302"	"il1a_spinal_cord"
"Fgf2"	-0.212707	0.0444	0.83238274	-1.35261702988538	"GSE70302"	"il1a_spinal_cord"
"Ube2l6"	-0.2127465	0.0334	0.80220161	-1.47625353318844	"GSE70302"	"il1a_spinal_cord"
"Inhbc///Inhbc"	-0.21325125	0.00101	0.2808374	-2.99567862621736	"GSE70302"	"il1a_spinal_cord"
"Pkn1///Ptger1"	-0.214033	0.00203	0.40853463	-2.69250396208679	"GSE70302"	"il1a_spinal_cord"
"Slc5a3"	-0.2143875	0.0223	0.75124858	-1.65169513695184	"GSE70302"	"il1a_spinal_cord"
"Eya1"	-0.21462025	0.00651	0.58118428	-2.18641901143181	"GSE70302"	"il1a_spinal_cord"
"Mcm8"	-0.21508575	0.0365	0.81230344	-1.43770713554353	"GSE70302"	"il1a_spinal_cord"
"Tgfbi"	-0.2167375	0.00225	0.42112619	-2.64781748188864	"GSE70302"	"il1a_spinal_cord"
"Rhoc"	-0.21692175	0.00257	0.44789751	-2.59006687666871	"GSE70302"	"il1a_spinal_cord"
"Tifa"	-0.216987	0.00383	0.5010912	-2.41680122603138	"GSE70302"	"il1a_spinal_cord"
"Gadd45a"	-0.21793925	0.00451	0.54083131	-2.34582345812204	"GSE70302"	"il1a_spinal_cord"
"Baat"	-0.219222	0.0143	0.70705882	-1.84466396253494	"GSE70302"	"il1a_spinal_cord"
"Lyn"	-0.219366	0.0133	0.70157283	-1.87614835903291	"GSE70302"	"il1a_spinal_cord"
"Lix1l"	-0.22027725	0.00247	0.44435906	-2.60730304674033	"GSE70302"	"il1a_spinal_cord"
"Eqtn"	-0.220341	0.017	0.71680874	-1.76955107862173	"GSE70302"	"il1a_spinal_cord"
"Cyp8b1"	-0.22094925	0.0286	0.78647097	-1.54363396687096	"GSE70302"	"il1a_spinal_cord"
"Creb3l1"	-0.22120025	0.0206	0.73885381	-1.68613277963085	"GSE70302"	"il1a_spinal_cord"
"Hes1"	-0.22122125	0.00966	0.66189134	-2.01502287358451	"GSE70302"	"il1a_spinal_cord"
"Fgfr4"	-0.2212375	0.00331	0.48168094	-2.48017200622428	"GSE70302"	"il1a_spinal_cord"
"Chil1"	-0.221575	0.0214	0.74625735	-1.66958622665081	"GSE70302"	"il1a_spinal_cord"
"Smox"	-0.2216125	0.00175	0.37526182	-2.75696195131371	"GSE70302"	"il1a_spinal_cord"
"S100a10"	-0.2217525	0.0129	0.69527919	-1.88941028970075	"GSE70302"	"il1a_spinal_cord"
"Rnf150"	-0.222897	0.000556	0.21332182	-3.25492520841794	"GSE70302"	"il1a_spinal_cord"
"Msn"	-0.2248125	0.004	0.51393918	-2.39794000867204	"GSE70302"	"il1a_spinal_cord"
"Sdc1"	-0.22489125	0.000739	0.24357243	-3.13135556160517	"GSE70302"	"il1a_spinal_cord"
"Slc16a2"	-0.22594825	0.000539	0.21332182	-3.26841123481326	"GSE70302"	"il1a_spinal_cord"
"Tbxas1"	-0.22599	0.00935	0.65333431	-2.02918838912748	"GSE70302"	"il1a_spinal_cord"
"Fkbp5"	-0.22673075	0.0164	0.7154634	-1.7851561519523	"GSE70302"	"il1a_spinal_cord"
"Olfr91"	-0.22719275	0.044	0.83103967	-1.35654732351381	"GSE70302"	"il1a_spinal_cord"
"Gm10081"	-0.23020475	0.00906	0.64860002	-2.04287180232319	"GSE70302"	"il1a_spinal_cord"
"Rhpn2"	-0.23062075	0.00443	0.5396747	-2.35359627377693	"GSE70302"	"il1a_spinal_cord"
"Jade2"	-0.23067625	0.0405	0.82668199	-1.39254497678533	"GSE70302"	"il1a_spinal_cord"
"Rpe65"	-0.23320875	0.0134	0.70157283	-1.87289520163519	"GSE70302"	"il1a_spinal_cord"
"Car13"	-0.2335975	0.0103	0.6695314	-1.98716277529483	"GSE70302"	"il1a_spinal_cord"
"Tspo"	-0.23403175	0.0111	0.67831697	-1.95467702121334	"GSE70302"	"il1a_spinal_cord"
"Gm4988"	-0.23434725	0.00109	0.29463616	-2.96257350205938	"GSE70302"	"il1a_spinal_cord"
"Adamts15"	-0.2343545	0.00139	0.32609553	-2.85698519974591	"GSE70302"	"il1a_spinal_cord"
"Ptgs1"	-0.2357845	0.00307	0.46453318	-2.51286162452281	"GSE70302"	"il1a_spinal_cord"
"Steap4"	-0.2360055	0.027	0.78025133	-1.56863623584101	"GSE70302"	"il1a_spinal_cord"
"Pirb"	-0.2368085	0.00848	0.63091824	-2.07160414774329	"GSE70302"	"il1a_spinal_cord"
"Runx1"	-0.23830475	0.00425	0.5335846	-2.37161106994969	"GSE70302"	"il1a_spinal_cord"
"Glis3"	-0.23966975	0.000203	0.12227429	-3.69250396208679	"GSE70302"	"il1a_spinal_cord"
"Tm4sf1"	-0.240035	0.00128	0.31890418	-2.89279003035213	"GSE70302"	"il1a_spinal_cord"
"Rbp1"	-0.24061925	0.0167	0.7154634	-1.77728352885242	"GSE70302"	"il1a_spinal_cord"
"Ncf1"	-0.240724	0.000419	0.20100668	-3.3777859770337	"GSE70302"	"il1a_spinal_cord"
"Cp"	-0.241705	0.00796	0.62306862	-2.09908693226233	"GSE70302"	"il1a_spinal_cord"
"Kcne1l"	-0.2420255	0.0148	0.71054599	-1.82973828460504	"GSE70302"	"il1a_spinal_cord"
"Il13ra1"	-0.242832	0.0216	0.74671271	-1.66554624884907	"GSE70302"	"il1a_spinal_cord"
"Cyba"	-0.243437	0.00484	0.54507059	-2.31515463835559	"GSE70302"	"il1a_spinal_cord"
"Ccdc180"	-0.24472625	0.001	0.27990435	-3	"GSE70302"	"il1a_spinal_cord"
"Alox5ap"	-0.24493775	0.00487	0.546777	-2.31247103878537	"GSE70302"	"il1a_spinal_cord"
"Tec"	-0.246341	0.0255	0.77573601	-1.59345981956604	"GSE70302"	"il1a_spinal_cord"
"Wdr83os"	-0.24689	0.000154	0.09790926	-3.81247927916354	"GSE70302"	"il1a_spinal_cord"
"Slc26a7"	-0.2473085	0.0357	0.81128115	-1.44733178388781	"GSE70302"	"il1a_spinal_cord"
"Fpr-rs3"	-0.24800775	0.00466	0.54244848	-2.33161408331	"GSE70302"	"il1a_spinal_cord"
"Ampd3"	-0.249085	0.0187	0.72972803	-1.7281583934635	"GSE70302"	"il1a_spinal_cord"
"Mcemp1"	-0.2495405	0.00743	0.6095427	-2.12901118623942	"GSE70302"	"il1a_spinal_cord"
"Elovl3"	-0.2496255	0.0421	0.82782839	-1.37571790416433	"GSE70302"	"il1a_spinal_cord"
"Pros1"	-0.25025	0.0143	0.70705882	-1.84466396253494	"GSE70302"	"il1a_spinal_cord"
"Txnip"	-0.250386	0.0442	0.83103967	-1.35457773065091	"GSE70302"	"il1a_spinal_cord"
"A2m"	-0.250755	0.000699	0.2390986	-3.15552282425432	"GSE70302"	"il1a_spinal_cord"
"Chst11"	-0.25138575	0.000712	0.24127543	-3.14752000636314	"GSE70302"	"il1a_spinal_cord"
"Clic1"	-0.2530725	0.0101	0.66824599	-1.99567862621736	"GSE70302"	"il1a_spinal_cord"
"Klra17"	-0.25331	0.00472	0.54244848	-2.32605800136591	"GSE70302"	"il1a_spinal_cord"
"Procr"	-0.255093	0.00182	0.38286077	-2.73992861201493	"GSE70302"	"il1a_spinal_cord"
"Steap1"	-0.255305	0.0169	0.71680874	-1.77211329538633	"GSE70302"	"il1a_spinal_cord"
"Mlkl"	-0.25538475	0.00271	0.45432139	-2.56703070912559	"GSE70302"	"il1a_spinal_cord"
"Igfbp3"	-0.25541	0.00581	0.56022127	-2.23582386760967	"GSE70302"	"il1a_spinal_cord"
"Sprr1b"	-0.25549625	0.0178	0.72307095	-1.74957999769111	"GSE70302"	"il1a_spinal_cord"
"Gbgt1"	-0.25696925	0.0051	0.55879856	-2.29242982390206	"GSE70302"	"il1a_spinal_cord"
"Isyna1"	-0.2574925	0.0475	0.83571709	-1.32330639037513	"GSE70302"	"il1a_spinal_cord"
"Il4ra"	-0.25824625	0.00301	0.46453318	-2.52143350440616	"GSE70302"	"il1a_spinal_cord"
"Scoc"	-0.2592775	0.00175	0.37526182	-2.75696195131371	"GSE70302"	"il1a_spinal_cord"
"Pqlc3"	-0.25964975	0.0131	0.70014746	-1.88272870434424	"GSE70302"	"il1a_spinal_cord"
"Igsf10"	-0.26036675	0.000795	0.24357243	-3.09963287134353	"GSE70302"	"il1a_spinal_cord"
"Gucy2c"	-0.26044525	0.0115	0.68096306	-1.93930215964639	"GSE70302"	"il1a_spinal_cord"
"Naaladl2"	-0.262238	0.0418	0.82782839	-1.37882371822496	"GSE70302"	"il1a_spinal_cord"
"Ncf4"	-0.263007	0.0032	0.47417549	-2.49485002168009	"GSE70302"	"il1a_spinal_cord"
"Vmn2r74"	-0.2632115	0.0187	0.72972803	-1.7281583934635	"GSE70302"	"il1a_spinal_cord"
"Adcyap1"	-0.2640565	0.00561	0.56022127	-2.25103713874384	"GSE70302"	"il1a_spinal_cord"
"F5"	-0.2651905	0.000527	0.21332182	-3.27818938478745	"GSE70302"	"il1a_spinal_cord"
"Eid3"	-0.2652315	0.0162	0.71463289	-1.79048498545737	"GSE70302"	"il1a_spinal_cord"
"Galnt15"	-0.26791	0.0262	0.77773719	-1.58169870868025	"GSE70302"	"il1a_spinal_cord"
"Ptx3"	-0.26838925	0.0228	0.75593928	-1.64206515299955	"GSE70302"	"il1a_spinal_cord"
"Snord118"	-0.2684135	0.0253	0.77573601	-1.59687947882418	"GSE70302"	"il1a_spinal_cord"
"Snord118"	-0.2684135	0.0253	0.77573601	-1.59687947882418	"GSE70302"	"il1a_spinal_cord"
"Nlrp4e"	-0.2687125	0.013	0.69736412	-1.88605664769316	"GSE70302"	"il1a_spinal_cord"
"Man2a1"	-0.2709685	0.00574	0.56022127	-2.24108810760203	"GSE70302"	"il1a_spinal_cord"
"Snora69"	-0.2710365	0.00861	0.63498114	-2.06499684854635	"GSE70302"	"il1a_spinal_cord"
"Snrpg"	-0.2713225	0.00884	0.63969493	-2.05354773498693	"GSE70302"	"il1a_spinal_cord"
"Myof"	-0.2719715	0.00784	0.62245226	-2.10568393731556	"GSE70302"	"il1a_spinal_cord"
"Zfand4"	-0.272049	0.037	0.81488383	-1.43179827593301	"GSE70302"	"il1a_spinal_cord"
"Serpina3f///Serpina3g"	-0.2746905	0.00454	0.54083131	-2.3429441471429	"GSE70302"	"il1a_spinal_cord"
"Bst1"	-0.274971	0.0134	0.70157283	-1.87289520163519	"GSE70302"	"il1a_spinal_cord"
"Galnt7"	-0.275092	0.00296	0.46453318	-2.52870828894106	"GSE70302"	"il1a_spinal_cord"
"Olfr1484"	-0.27578125	0.0121	0.68565795	-1.91721462968355	"GSE70302"	"il1a_spinal_cord"
"Klhl6"	-0.275839	0.000514	0.21332182	-3.28903688100472	"GSE70302"	"il1a_spinal_cord"
"Gm11567"	-0.27684	0.0124	0.68911806	-1.90657831483776	"GSE70302"	"il1a_spinal_cord"
"Adam8"	-0.27698325	0.0157	0.71463289	-1.80410034759077	"GSE70302"	"il1a_spinal_cord"
"Phox2a"	-0.277453	0.00671	0.59039194	-2.17327747983101	"GSE70302"	"il1a_spinal_cord"
"Foxc2"	-0.278348	0.0179	0.72307095	-1.74714696902011	"GSE70302"	"il1a_spinal_cord"
"Gcnt2"	-0.279337	0.00514	0.55879856	-2.28903688100472	"GSE70302"	"il1a_spinal_cord"
"Gda"	-0.283424	0.00747	0.6095427	-2.1266793981846	"GSE70302"	"il1a_spinal_cord"
"Spef2"	-0.283949	0.000237	0.13386004	-3.6252516539899	"GSE70302"	"il1a_spinal_cord"
"Cntnap3"	-0.284227	0.00562	0.56022127	-2.25026368443094	"GSE70302"	"il1a_spinal_cord"
"Fbn1"	-0.285005	0.0104	0.6695314	-1.98296666070122	"GSE70302"	"il1a_spinal_cord"
"Edn1"	-0.28782875	0.0152	0.71463289	-1.81815641205523	"GSE70302"	"il1a_spinal_cord"
"Olfr50"	-0.2886635	0.0289	0.78730928	-1.53910215724345	"GSE70302"	"il1a_spinal_cord"
"H60b"	-0.2890925	0.0207	0.73885381	-1.68402965454308	"GSE70302"	"il1a_spinal_cord"
"H2-M1"	-0.2901125	0.023	0.75773336	-1.63827216398241	"GSE70302"	"il1a_spinal_cord"
"Cyp4f18"	-0.290347	0.00087	0.2535853	-3.06048074738138	"GSE70302"	"il1a_spinal_cord"
"Nupr1"	-0.29041075	0.00293	0.46453318	-2.53313237964589	"GSE70302"	"il1a_spinal_cord"
"Pdpn"	-0.2909225	0.00137	0.32609553	-2.86327943284359	"GSE70302"	"il1a_spinal_cord"
"Lum"	-0.29099375	0.0349	0.80590072	-1.45717457304082	"GSE70302"	"il1a_spinal_cord"
"Sla"	-0.2925935	0.0229	0.75712619	-1.64016451766011	"GSE70302"	"il1a_spinal_cord"
"Tnfrsf23"	-0.29367	0.00989	0.66651927	-2.00480370840282	"GSE70302"	"il1a_spinal_cord"
"Il1f9"	-0.29451	0.0221	0.74932513	-1.65560772631489	"GSE70302"	"il1a_spinal_cord"
"Akr1b8"	-0.29527025	0.0201	0.73743176	-1.69680394257951	"GSE70302"	"il1a_spinal_cord"
"F13a1"	-0.2959445	0.00448	0.5403538	-2.34872198600186	"GSE70302"	"il1a_spinal_cord"
"Gpr151"	-0.29821675	0.00321	0.47417549	-2.49349496759513	"GSE70302"	"il1a_spinal_cord"
"Angpt2"	-0.300326	0.0061	0.56776323	-2.21467016498923	"GSE70302"	"il1a_spinal_cord"
"Aldh1a2"	-0.300448	0.0354	0.81023313	-1.45099673797421	"GSE70302"	"il1a_spinal_cord"
"Serpina3h"	-0.30085775	0.000857	0.25294632	-3.0670191780768	"GSE70302"	"il1a_spinal_cord"
"Cyp2c37"	-0.30145875	0.00844	0.63091824	-2.07365755337434	"GSE70302"	"il1a_spinal_cord"
"Rspo3"	-0.302493	0.00215	0.41594836	-2.66756154008439	"GSE70302"	"il1a_spinal_cord"
"Rnu5g"	-0.305358	0.0462	0.83457462	-1.33535802444387	"GSE70302"	"il1a_spinal_cord"
"Pisd-ps2"	-0.30689675	0.0359	0.81230344	-1.44490555142168	"GSE70302"	"il1a_spinal_cord"
"Ezr"	-0.30721675	0.00505	0.55879856	-2.29670862188134	"GSE70302"	"il1a_spinal_cord"
"Gcnt1"	-0.30828625	0.00337	0.48391071	-2.47237009912866	"GSE70302"	"il1a_spinal_cord"
"Ecm1"	-0.30966025	0.0356	0.81125143	-1.44855000202712	"GSE70302"	"il1a_spinal_cord"
"Tnfrsf26"	-0.31130625	0.00791	0.62306862	-2.10182351650232	"GSE70302"	"il1a_spinal_cord"
"Ccl5"	-0.3129	0.00267	0.45432139	-2.57348873863542	"GSE70302"	"il1a_spinal_cord"
"Sell"	-0.31367775	0.00993	0.66651927	-2.00305075150462	"GSE70302"	"il1a_spinal_cord"
"Serinc2"	-0.3136855	0.0015	0.34678537	-2.82390874094432	"GSE70302"	"il1a_spinal_cord"
"Selp"	-0.31563575	0.019	0.73521608	-1.72124639904717	"GSE70302"	"il1a_spinal_cord"
"Fstl3"	-0.3159265	0.00139	0.32609553	-2.85698519974591	"GSE70302"	"il1a_spinal_cord"
"Wfdc17"	-0.317608	0.0408	0.82715994	-1.38933983691012	"GSE70302"	"il1a_spinal_cord"
"Hp"	-0.3180495	0.0158	0.71463289	-1.80134291304558	"GSE70302"	"il1a_spinal_cord"
"Igf2"	-0.318551	0.0232	0.7579082	-1.6345120151091	"GSE70302"	"il1a_spinal_cord"
"Mpzl2"	-0.31956575	0.0401	0.82668199	-1.39685562737982	"GSE70302"	"il1a_spinal_cord"
"Igsf6"	-0.31987825	0.0282	0.78459994	-1.54975089168064	"GSE70302"	"il1a_spinal_cord"
"Olfr172"	-0.320661	0.0389	0.82353355	-1.41005039867429	"GSE70302"	"il1a_spinal_cord"
"Xdh"	-0.32727725	0.0138	0.70447593	-1.86012091359876	"GSE70302"	"il1a_spinal_cord"
"Iqgap2"	-0.32769675	0.0133	0.70157283	-1.87614835903291	"GSE70302"	"il1a_spinal_cord"
"Mmp13"	-0.32812175	0.00944	0.6543278	-2.02502800570193	"GSE70302"	"il1a_spinal_cord"
"Scgb3a1"	-0.3344095	0.0387	0.8216361	-1.41228903498109	"GSE70302"	"il1a_spinal_cord"
"Trmt6"	-0.335578	0.000158	0.09833198	-3.80134291304558	"GSE70302"	"il1a_spinal_cord"
"Ctgf"	-0.336365	0.00669	0.59039194	-2.17457388223218	"GSE70302"	"il1a_spinal_cord"
"Hbb-bt///Hbb-bs///Hbb-b2///Hbb-b1///Hbb-bt///Hbb-bs///Hbb-b2///Hbb-b1"	-0.33987	0.0367	0.81382664	-1.43533393574791	"GSE70302"	"il1a_spinal_cord"
"Cd300lf"	-0.34706875	0.0121	0.68565795	-1.91721462968355	"GSE70302"	"il1a_spinal_cord"
"Olfr1152"	-0.34769625	0.00511	0.55879856	-2.29157909986529	"GSE70302"	"il1a_spinal_cord"
"Mmp9"	-0.35002475	0.000111	0.07723578	-3.95467702121334	"GSE70302"	"il1a_spinal_cord"
"Saa1"	-0.35279425	0.0397	0.82424486	-1.40120949323689	"GSE70302"	"il1a_spinal_cord"
"Plp2"	-0.3556325	0.00195	0.39915424	-2.70996538863748	"GSE70302"	"il1a_spinal_cord"
"Csf3r"	-0.35829425	0.00111	0.29577	-2.95467702121334	"GSE70302"	"il1a_spinal_cord"
"Dmrta1"	-0.35829675	0.0287	0.78662012	-1.54211810326601	"GSE70302"	"il1a_spinal_cord"
"Mmp19"	-0.3589555	0.023	0.7579082	-1.63827216398241	"GSE70302"	"il1a_spinal_cord"
"Calca"	-0.370179	0.000793	0.24357243	-3.1007268126824	"GSE70302"	"il1a_spinal_cord"
"Atf3"	-0.37070325	0.000236	0.13386004	-3.62708799702989	"GSE70302"	"il1a_spinal_cord"
"Papss2"	-0.372692	0.00305	0.46453318	-2.51570016065321	"GSE70302"	"il1a_spinal_cord"
"Anxa1"	-0.37535425	0.0353	0.80942676	-1.45222529461218	"GSE70302"	"il1a_spinal_cord"
"Lpcat2"	-0.37605325	0.00051	0.21332182	-3.29242982390206	"GSE70302"	"il1a_spinal_cord"
"Hif3a"	-0.37958025	0.029	0.78864403	-1.53760200210104	"GSE70302"	"il1a_spinal_cord"
"Osr1"	-0.38327025	0.00445	0.53990831	-2.35163998901907	"GSE70302"	"il1a_spinal_cord"
"Mri1"	-0.387507	1.06e-05	0.01015889	-4.97469413473523	"GSE70302"	"il1a_spinal_cord"
"Il15"	-0.38848975	0.00441	0.5396747	-2.35556141053216	"GSE70302"	"il1a_spinal_cord"
"Saa2"	-0.38901425	0.00602	0.56776323	-2.22040350874218	"GSE70302"	"il1a_spinal_cord"
"Arg1"	-0.39068625	0.000516	0.21332182	-3.28735029837279	"GSE70302"	"il1a_spinal_cord"
"Vsig4"	-0.39721475	0.0174	0.72256303	-1.7594507517174	"GSE70302"	"il1a_spinal_cord"
"Gm21286"	-0.401481	0.00472	0.54244848	-2.32605800136591	"GSE70302"	"il1a_spinal_cord"
"Olfr1331"	-0.40794825	0.00305	0.46453318	-2.51570016065321	"GSE70302"	"il1a_spinal_cord"
"Gm38525///Trim30b"	-0.40805875	0.0057	0.56022127	-2.24412514432751	"GSE70302"	"il1a_spinal_cord"
"Lrg1"	-0.41745425	0.00259	0.44963335	-2.58670023591875	"GSE70302"	"il1a_spinal_cord"
"Lalba///Trip12"	-0.42042575	0.000588	0.21720896	-3.23062267392386	"GSE70302"	"il1a_spinal_cord"
"Gadd45gip1"	-0.42781425	1.03e-05	0.01015889	-4.98716277529483	"GSE70302"	"il1a_spinal_cord"
"Ccdc3"	-0.42944575	0.00114	0.29827806	-2.94309514866353	"GSE70302"	"il1a_spinal_cord"
"Timp1"	-0.43259	0.00355	0.48764596	-2.44977164694491	"GSE70302"	"il1a_spinal_cord"
"Tfpi2"	-0.43577675	0.00219	0.41594836	-2.65955588515988	"GSE70302"	"il1a_spinal_cord"
"Acat3"	-0.43903475	0.00027	0.14079004	-3.56863623584101	"GSE70302"	"il1a_spinal_cord"
"Cd33"	-0.44373775	0.00795	0.62306862	-2.09963287134353	"GSE70302"	"il1a_spinal_cord"
"Ly6g"	-0.45234	0.00105	0.28656004	-2.97881070093006	"GSE70302"	"il1a_spinal_cord"
"Rnf125"	-0.45516575	0.032	0.79849901	-1.49485002168009	"GSE70302"	"il1a_spinal_cord"
"Gm29779///AI506816"	-0.4631065	0.00139	0.32609553	-2.85698519974591	"GSE70302"	"il1a_spinal_cord"
"Gm42035///Gm3579"	-0.463185	0.000628	0.22539252	-3.2020403562628	"GSE70302"	"il1a_spinal_cord"
"Gm42035///Gm3579"	-0.463185	0.000628	0.22539252	-3.2020403562628	"GSE70302"	"il1a_spinal_cord"
"Alas2"	-0.472369	0.00299	0.46453318	-2.52432881167557	"GSE70302"	"il1a_spinal_cord"
"Raet1d"	-0.48210125	0.0092	0.65148766	-2.03621217265444	"GSE70302"	"il1a_spinal_cord"
"Znrd1as"	-0.4838065	0.000655	0.23177057	-3.18375870000822	"GSE70302"	"il1a_spinal_cord"
"Prg4"	-0.4960175	0.0468	0.83457462	-1.32975414692588	"GSE70302"	"il1a_spinal_cord"
"Slc10a6"	-0.49693275	0.0133	0.70157283	-1.87614835903291	"GSE70302"	"il1a_spinal_cord"
"Olfr920"	-0.5153745	0.00295	0.46453318	-2.53017798402184	"GSE70302"	"il1a_spinal_cord"
"Wdfy1"	-0.51645875	1.05e-05	0.01015889	-4.97881070093006	"GSE70302"	"il1a_spinal_cord"
"Mmp8"	-0.534389	0.0213	0.74625735	-1.67162039656126	"GSE70302"	"il1a_spinal_cord"
"Ccl28"	-0.5468055	2.91e-05	0.02520997	-4.53610701101409	"GSE70302"	"il1a_spinal_cord"
"Serpina3c"	-0.57506875	0.000435	0.20100668	-3.36151074304536	"GSE70302"	"il1a_spinal_cord"
"Crnde"	-0.58409275	1.04e-06	0.00131536	-5.98296666070122	"GSE70302"	"il1a_spinal_cord"
